"Heaven Hill 6yo BiB","8.36","0.24","8","$","Bourbon-like","","R1","USA","Bourbon"
"Smooth Ambler Contradiction Bourbon","8.36","0.58","3","$$$$","Bourbon-like","","R2","USA","Bourbon"
"Larceny Small Batch Bourbon","8.35","0.24","11","$$","Bourbon-like","","R0","USA","Bourbon"
"Old Forester 1870 Original Batch","8.34","0.15","3","$$$","Bourbon-like","","R2","USA","Bourbon"
"Very Old Barton 6yo BiB","8.34","0.39","3","$$","Bourbon-like","","R2","USA","Bourbon"
"Yellowstone 2015 Limited Edition","8.34","0.66","4","$$$$$","Bourbon-like","","R3","USA","Bourbon"
"Balcones Baby Blue","8.32","0.71","11","$$$$","Bourbon-like","","R0","USA","Whiskey"
"Evan Williams Bottled in Bond (White label)","8.32","0.49","11","$","Bourbon-like","","R1","USA","Bourbon"
"Elijah Craig Small Batch (NAS)","8.28","0.28","4","$$","Bourbon-like","","R1","USA","Bourbon"
"Michter's Sour Mash","8.28","0.07","3","$$$","Bourbon-like","","R1","USA","Bourbon"
"Old Forester 1897 BiB","8.27","0.62","5","$$$","Bourbon-like","","R2","USA","Bourbon"
"George Dickel No.12","8.26","0.39","18","$$","Bourbon-like","","R1","USA","Bourbon"
"High West American Prairie","8.26","0.78","6","$$$","Bourbon-like","","R3","USA","Bourbon"
"Jim Beam Black Label","8.24","0.32","16","$","Bourbon-like","","R2","USA","Bourbon"
"Maker's Mark","8.23","0.40","26","$$","Bourbon-like","","R0","USA","Bourbon"
"Bib & Tucker 6yo Bourbon","8.22","0.13","4","$$$","Bourbon-like","","R3","USA","Bourbon"
"Four Roses (Yellow Label)","8.19","0.34","12","$","Bourbon-like","","R3","USA","Bourbon"
"Evan Williams (Black Label)","8.18","0.40","16","$","Bourbon-like","","R1","USA","Bourbon"
"Evan Williams 1783 Small Batch","8.18","0.38","4","$","Bourbon-like","","R1","USA","Bourbon"
"Heaven Hill Trybox Series New Make","8.18","0.28","3","$","Bourbon-like","","R1","USA","Bourbon"
"Jim Beam Double Oak","8.18","0.45","7","$$","Bourbon-like","","R2","USA","Bourbon"
"Koval Single Barrel Millet Whiskey","8.18","0.30","5","$$$","Bourbon-like","","R0","USA","Grain"
"Blanton's Special Reserve","8.14","0.30","6","$$$","Bourbon-like","","R2","USA","Bourbon"
"Tincup American Whiskey","8.14","0.30","8","$$","Bourbon-like","","R3","USA","Bourbon"
"Old Forester","8.12","0.44","12","$$","Bourbon-like","","R2","USA","Bourbon"
"Yellowstone Select","8.1","0.28","4","$$$","Bourbon-like","","R3","USA","Bourbon"
"Wild Turkey 81 Bourbon","8.09","0.47","16","$","Bourbon-like","","R2","USA","Bourbon"
"Henry McKenna Straight Bourbon","8.08","0.06","3","$","Bourbon-like","","R1","USA","Bourbon"
"Jim Beam Devil's Cut","8.08","0.49","17","$","Bourbon-like","","R2","USA","Bourbon"
"66 Gilead The Wild Oak","8.02","0.53","6","$$","Bourbon-like","","","Canada","Blend"
"Old Grand-Dad Bourbon (80/86 Proof)","8.01","0.57","12","$$","Bourbon-like","","R3","USA","Bourbon"
"Jack Daniel's No. 27 Gold Double Barrelled","8.00","0.10","3","$$$$","Bourbon-like","","R1","USA","Bourbon"
"Jack Daniel's Old No. 7","7.98","0.39","15","$$","Bourbon-like","","R1","USA","Bourbon"
"Jefferson's Very Small Batch Bourbon","7.93","0.71","8","$$","Bourbon-like","","R3","USA","Bourbon"
"Old Fitzgerald BiB","7.93","0.45","7","$$$","Bourbon-like","","R0","USA","Bourbon"
"Jack Daniel's Gentleman Jack","7.87","0.35","14","$$","Bourbon-like","","R1","USA","Bourbon"
"Smooth Ambler Old Scout Yearling Bourbon","7.87","1.25","3","$$$","Bourbon-like","","R0","USA","Bourbon"
"Heaven Hill Old Syle Bourbon (white label)","7.86","0.46","5","$","Bourbon-like","","R1","USA","Bourbon"
"Ancient Age Kentucky Straight Bourbon","7.81","0.65","8","$","Bourbon-like","","R2","USA","Bourbon"
"Redemption High Rye Bourbon","7.80","0.44","4","$$","Bourbon-like","","R3","USA","Bourbon"
"Jim Beam Distillers Series","7.69","1.50","4","$$","Bourbon-like","","R2","USA","Bourbon"
"Jim Beam White Label","7.67","0.47","19","$","Bourbon-like","","R2","USA","Bourbon"
"Rebel Yell Kentucky Bourbon","7.56","0.51","11","$","Bourbon-like","","R0","USA","Bourbon"
"Jim Beam Red Stag (Black Cherry)","7.42","0.98","4","$","Bourbon-like","","","USA","Flavoured"
"Virginia Black","7.37","1.04","6","$$","Bourbon-like","","R2","USA","Bourbon"
"Mellow Corn BiB","7.33","2.28","14","$","Bourbon-like","","R1","USA","Bourbon"
